,id,tree_id,parent_id,title,description,participant,condition,created,is_example,example_id,replicated_tree_id,study,discarded,done
541,4923,506,4918.0,Präsentationen inter,"Intern Präsentation halten, mit den eigenen Leuten sprechen",238.0,,2021-07-31 13:00:06,0,,,,0,
542,4922,506,4920.0,Konferenzen,Hier kriegt man Feedback von Leuten die sich auskennen!,238.0,,2021-07-31 12:59:16,0,,,,0,
543,4921,506,4918.0,Konferenzen,,238.0,,2021-07-31 12:58:45,0,,,,1,
544,4920,506,4915.0,Forschung evaluieren,Andere fragen: Haben wir das so richtig gemacht? Was sagt eure Expertise? Habt hier noch andere Ideen oder Anregungen?,238.0,,2021-07-31 12:58:19,0,,,,0,
545,4919,506,4915.0,Methoden evaluieren,"Haben andere bessere Methoden verwendet? Können wir unseren Ansatz mit anderen vergleichen? Wenn ja, wie und wenn nein, warum nicht?",238.0,,2021-07-31 12:57:38,0,,,,0,
546,4918,506,4914.0,Forschung evaluieren,"Machen wir das so, wie wir das wollen? Entspricht das unseren Arbeitsstandards?",238.0,,2021-07-31 12:56:43,0,,,,0,
547,4917,506,4914.0,Methoden evaluieren,Ist die Methode gut? Macht sie was sie soll? Vergleich mit Baseline oder anderen implementierten Methoden,238.0,,2021-07-31 12:55:26,0,,,,0,
548,4916,506,4902.0,Methodik Evaluierung,Wie evaluieren wir intern und extern? Welche Methoden verwenden wir? Welche Metriken? Wann ist ein Ergebnis gut oder schlecht?,238.0,,2021-07-31 12:53:56,0,,,,0,
549,4915,506,4902.0,Externe Evaluierung,Aber man muss die Forschung und die Methoden auch extern evaluieren,238.0,,2021-07-31 12:52:23,0,,,,0,
550,4914,506,4902.0,Interne Evaluierung,Man muss seine Methoden und seine Arbeit im Allgemeinen intern evaluieren,238.0,,2021-07-31 12:52:00,0,,,,0,
551,4913,506,4902.0,Methode der Eval.,Wie willst du evaluieren? Wann ist eine Lösung gut oder schlecht? Welche Metriken oder Vergleichsmethoden verwendest du?,238.0,,2021-07-31 12:50:19,0,,,,1,
552,4912,506,4908.0,Methoden Optimieren,Oder man verbessert alt bekannte Methoden!,238.0,,2021-07-31 12:48:46,0,,,,0,
553,4911,506,4908.0,Neu Ausdenken,Oder man kann was komplett neues entwerfen. Aber auch hier verwendet man meistens bekannte Methoden und Konzepte und vermischt sie nur stärker oder man vermischt sie nur auf einer Meta Ebene,238.0,,2021-07-31 12:48:27,0,,,,0,
554,4910,506,4908.0,Bekannte Methoden,Man kann altbekannte Methoden verwenden und sie auf neue Probleme anwenden und anpassen!,238.0,,2021-07-31 12:47:14,0,,,,0,
555,4909,506,4908.0,Fusion alte Methoden,"Man kann bekannte und bewährte Methoden fusionieren, wenn sich das anbietet.",238.0,,2021-07-31 12:46:45,0,,,,0,
556,4908,506,4901.0,Neue Methoden,Neue Methoden implementieren! Hier darf man kreativ werden!,238.0,,2021-07-31 12:46:05,0,,,,0,
557,4907,506,4905.0,Aufbereiten,"Nach dem Daten sammeln wichtig und auch wenn es die Daten schon gibt. Das nimmt einen großen Teil des Codens bei ML Papers ein: Daten aufbereiten, verstehen und analysieren.",238.0,,2021-07-31 12:44:55,0,,,,0,
558,4906,506,4905.0,Sammeln,"Selber Daten holen! Dafür muss die Fragestellung schon sehr klar sein, damit man die richtigen Daten sammelt!",238.0,,2021-07-31 12:44:04,0,,,,0,
559,4905,506,4900.0,Daten,"Daten sammeln oder aufbereiten, wenn sich das anbietet, die die Frage adressieren oder zur Problem Bewältigung notwendig sind!",238.0,,2021-07-31 12:43:26,0,,,,0,
560,4904,506,4901.0,Baseline,Was ist die aktuell beste Lösung? Implementieren! Wichtig für die Evaluation später!,238.0,,2021-07-31 12:41:53,0,,,,0,
561,4903,506,4900.0,Recherche,Man muss das Problem verstehen und sich dazu belesen! Was gibt es schon? Ist das wirklich ein Problem? Für wen? Was muss eine Lösung alles können?,238.0,,2021-07-31 12:41:13,0,,,,0,
562,4902,506,4896.0,Evaluierung,Anschließend evaluiert man seine Lösung: Ist das gut? Ist das besser als das was es schon gibt?,238.0,,2021-07-31 12:40:18,0,,,,0,
563,4901,506,4896.0,Lösung/Methoden,Nach der Problemformulierung sucht man Methoden mit denen man das ganze angehen kann. Das sollte eine Lösung für das Problem darstellen.,238.0,,2021-07-31 12:39:20,0,,,,0,
564,4900,506,4896.0,Problem/Frage,Als erstes braucht man ein Problem oder eine Fragestellung die man angehen möchte!,238.0,,2021-07-31 12:37:48,0,,,,0,
565,4899,506,4895.0,Zeitmanagement,Ohne Zeitmanagement keine Publikation - sonst arbeitet man an X Projekten gleichzeitig und nichts wird abgeschlossen,238.0,,2021-07-31 12:33:12,0,,,,0,
566,4898,506,4895.0,Kooperationen,Meistens schreibt man nicht alleine an einem Paper sondern mit anderen Menschen und Institutionen gemeinsam,238.0,,2021-07-31 12:31:56,0,,,,0,
567,4897,506,4895.0,Schreiben,Man muss lernen gut wissenschaftlich zu schreiben - verständlich und klar strukturiert,238.0,,2021-07-31 12:31:12,0,,,,0,
568,4896,506,4895.0,Forschung,Man muss forschen um ein Paper veröffentlichen zu können.,238.0,,2021-07-31 12:30:28,0,,,,0,
569,4895,506,,Publish Paper,,238.0,,2021-07-31 12:29:10,0,,,,0,
570,4894,505,4890.0,Aufgaben bearbeiten,Sprintaufgaben gewissenhaft bearbeiten und an ihnen wachsen,237.0,,2021-07-31 09:57:09,0,,,,0,
571,4893,505,4890.0,Praktikum beenden,,237.0,,2021-07-31 09:56:52,0,,,,0,
572,4892,505,4890.0,Thema finden,,237.0,,2021-07-31 09:56:39,0,,,,0,
573,4891,505,4890.0,Praktikum beenden,,237.0,,2021-07-31 09:56:07,0,,,,1,
574,4890,505,,Bachelorarbeit,,237.0,,2021-07-31 09:55:13,0,,,,0,
575,4889,504,,Plan Auslands Sem.,,236.0,,2021-07-30 15:57:55,0,,,,0,
576,4888,503,4887.0,Inhalt strukturieren,,234.0,,2021-07-30 13:39:04,0,,,,0,
577,4887,503,4884.0,Inhalte bestimmen,,234.0,,2021-07-30 13:38:47,0,,,,0,
578,4886,503,4885.0,Latex installieren,,234.0,,2021-07-30 13:38:33,0,,,,0,
579,4885,503,4884.0,Editor auswählen,,234.0,,2021-07-30 13:38:15,0,,,,0,
580,4884,503,4867.0,Schreiben,,234.0,,2021-07-30 13:38:03,0,,,,0,
581,4883,503,4879.0,Daten auswerten,,234.0,,2021-07-30 13:37:21,0,,,,0,
582,4882,503,4879.0,Daten auswerten,,234.0,,2021-07-30 13:37:20,0,,,,1,
583,4881,503,4879.0,Daten generieren,,234.0,,2021-07-30 13:36:54,0,,,,0,
584,4880,503,4879.0,Modelle implementier,,234.0,,2021-07-30 13:36:47,0,,,,0,
585,4879,503,4867.0,Programmieren,,234.0,,2021-07-30 13:36:19,0,,,,0,
586,4878,503,4876.0,Thema bestimmen,,234.0,,2021-07-30 13:35:03,0,,,,0,
587,4877,503,4876.0,Zweitprüfer finden,,234.0,,2021-07-30 13:34:46,0,,,,0,
588,4876,503,4867.0,Betreuer finden,,234.0,,2021-07-30 13:34:34,0,,,,0,
589,4875,503,4868.0,Scheine sammeln,,234.0,,2021-07-30 13:33:13,0,,,,0,
590,4874,503,4868.0,CV verfassen,,234.0,,2021-07-30 13:32:50,0,,,,0,
591,4873,503,4868.0,Imma-Bescheinigung,Immatrikulationsbescheinigung,234.0,,2021-07-30 13:32:09,0,,,,0,
592,4872,503,4868.0,transcript of record,,234.0,,2021-07-30 13:31:39,0,,,,0,
593,4871,503,4869.0,Experimente suchen,,234.0,,2021-07-30 13:31:04,0,,,,0,
594,4870,503,4869.0,Experimente machen,,234.0,,2021-07-30 13:30:57,0,,,,0,
595,4869,503,4868.0,10 VP Stunden,,234.0,,2021-07-30 13:29:25,0,,,,0,
596,4868,503,4867.0,Anmelden,,234.0,,2021-07-30 13:28:01,0,,,,0,
597,4867,503,,Bachelorarbeit,,234.0,,2021-07-30 13:26:12,0,,,,0,
598,4866,502,4858.0,Bewerben,"Ich muss viele Bewerbungen schreiben, in denen ich genau meine Pläne darlege. ",233.0,,2021-07-30 13:06:33,0,,,,0,
599,4865,502,4856.0,Pläne priorisieren,Ich muss das Ziel mit anderen Plänen nach dem Studium abwägen und mich für eine Priorisierung entscheiden. ,233.0,,2021-07-30 13:05:47,0,,,,0,
600,4864,502,4856.0,Studium planen,"Während des Studiums kann ich nicht genug Geld verdienen. Ich muss abschätzen, wann ich mein Studium beende.",233.0,,2021-07-30 13:05:00,0,,,,0,
601,4863,502,4860.0,Kosten kaluklieren,"An welchen Orten auf der Welt sind die Lebenshaltungskosten so gering, dass ich mir neben einem Teilzeitjob noch die Tauchausbildung leisten kann?",233.0,,2021-07-30 13:03:36,0,,,,0,
602,4862,502,4860.0,Gebiete eingrenzen,Welche Tauchgebiete sind für mich besonders interessant?,233.0,,2021-07-30 13:02:18,0,,,,0,
603,4861,502,4860.0,Schule eingrenzen,Welche Tauchschulen sind für mich besonders interessant?,233.0,,2021-07-30 13:01:43,0,,,,0,
604,4860,502,4854.0,Ort wählen,An welchem Ort auf der Welt möchte ich die Ausbildung absolvieren?,233.0,,2021-07-30 13:01:12,0,,,,0,
605,4859,502,4855.0,Wohnort wählen,An welchem Ort möchte ich in der Zeit der Ausbildung leben?,233.0,,2021-07-30 12:59:29,0,,,,1,
606,4858,502,4857.0,Teilzeit-Job finden,,233.0,,2021-07-30 12:58:59,0,,,,0,
607,4857,502,4854.0,Unterhalt sichern,"Ich muss mich während der Ausbildungszeit finanziell absichern, sodass mir immer genügen Geld zum Leben zur Verfügung steht. ",233.0,,2021-07-30 12:58:02,0,,,,0,
608,4856,502,4854.0,Zeitraum wählen,"Ich muss mich für einen Zeitraum oder mehrere Zeiträume entscheiden, in denen ich die Ausblidung absolvieren möchte. ",233.0,,2021-07-30 12:56:11,0,,,,0,
609,4855,502,4854.0,Schule wählen,"Ich muss mich für eine Tauchschule entscheiden, an der ich die Ausbildung absolvieren möchte",233.0,,2021-07-30 12:55:30,0,,,,1,
610,4854,502,,Tauchlehrer werden,,233.0,,2021-07-30 12:52:53,0,,,,0,
611,4853,501,4850.0,o,,231.0,,2021-07-29 13:29:23,0,,,,0,
612,4852,501,4850.0,i,,231.0,,2021-07-29 13:29:20,0,,,,0,
613,4851,501,4850.0,u,,231.0,,2021-07-29 13:29:17,0,,,,0,
614,4850,501,,j,,231.0,,2021-07-29 13:29:08,0,,,,0,
615,4849,500,4846.0,ziele,,230.0,,2021-07-29 11:49:21,0,,,,0,
616,4848,500,4846.0,hug,,230.0,,2021-07-29 11:49:08,0,,,,0,
617,4847,500,4846.0,teilziel,,230.0,,2021-07-29 11:48:57,0,,,,0,
618,4846,500,4845.0,unterziel,,230.0,,2021-07-29 11:48:41,0,,,,0,
619,4845,500,,f,,230.0,,2021-07-29 11:48:26,0,,,,0,
620,4844,499,4841.0,referat,,229.0,,2021-07-29 11:40:45,0,,,,0,
621,4843,499,4842.0,r,,229.0,,2021-07-29 11:40:38,0,,,,0,
622,4842,499,4841.0,weiters ziel,,229.0,,2021-07-29 11:40:34,0,,,,0,
623,4841,499,4840.0,ziel b,,229.0,,2021-07-29 11:40:28,0,,,,0,
624,4840,499,,eins,,229.0,,2021-07-29 11:40:23,0,,,,0,
625,4839,498,4838.0,j,,228.0,,2021-07-29 11:35:15,0,,,,0,
626,4838,498,4834.0,h,,228.0,,2021-07-29 11:35:08,0,,,,0,
627,4837,498,4834.0,d,,228.0,,2021-07-29 11:34:27,0,,,,0,
628,4836,498,4834.0,c,,228.0,,2021-07-29 11:34:24,0,,,,1,
629,4835,498,4834.0,g,,228.0,,2021-07-29 11:34:19,0,,,,0,
630,4834,498,,a,,228.0,,2021-07-29 11:34:16,0,,,,0,
631,4833,497,4829.0,b,,227.0,,2021-07-29 07:12:37,0,,,,0,
632,4832,497,4829.0,ziel v,,227.0,,2021-07-29 07:12:28,0,,,,0,
633,4831,497,4829.0,weiters ziel,,227.0,,2021-07-29 07:12:06,0,,,,0,
634,4830,497,4829.0,ziel zwei,,227.0,,2021-07-29 07:11:47,0,,,,0,
635,4829,497,,test ziel,,227.0,,2021-07-29 07:09:10,0,,,,0,
637,4827,495,4824.0,zile g,,224.0,,2021-07-28 10:28:40,0,,,,0,
638,4826,495,4824.0,zirlf,,224.0,,2021-07-28 10:28:37,0,,,,0,
639,4825,495,4824.0,zielu,,224.0,,2021-07-28 10:28:33,0,,,,0,
640,4824,495,,ziela,,224.0,,2021-07-28 10:28:20,0,,,,0,
654,4810,491,4807.0,Ziel e,,220.0,,2021-07-20 08:41:37,0,,,,1,
655,4809,491,4807.0,Ziel c,,220.0,,2021-07-20 08:41:17,0,,,,0,
656,4808,491,4807.0,Ziel b,,220.0,,2021-07-20 08:41:09,0,,,,0,
657,4807,491,,Ziel f,,220.0,,2021-07-20 08:37:39,0,,,,0,
658,4806,490,4804.0,ziel c,,215.0,,2021-07-19 08:52:26,0,,,,0,
659,4805,490,4804.0,ziel b,,215.0,,2021-07-19 08:52:21,0,,,,0,
660,4804,490,,Ziel a,,215.0,,2021-07-19 08:52:00,0,,,,0,
661,4803,489,4801.0,Ziel drei,,214.0,,2021-07-19 08:13:02,0,,,,0,
662,4802,489,4801.0,Ziel zwei,,214.0,,2021-07-19 08:12:56,0,,,,0,
663,4801,489,,Ziel eins,,214.0,,2021-07-19 08:11:54,0,,,,0,
730,4734,481,4733.0,Ziel d,,208.0,,2021-07-15 15:07:00,0,,,,0,
731,4733,481,4731.0,Ziel c,,208.0,,2021-07-15 15:06:54,0,,,,0,
732,4732,481,4731.0,Ziel b,,208.0,,2021-07-15 15:06:48,0,,,,0,
733,4731,481,,Ziel a,,208.0,,2021-07-15 15:02:01,0,,,,0,
734,4730,480,4727.0,ziel c,,205.0,,2021-07-15 14:48:24,0,,,,0,
735,4729,480,4727.0,ziel b,,205.0,,2021-07-15 14:48:17,0,,,,0,
736,4728,480,4727.0,ziel b,,205.0,,2021-07-15 14:48:17,0,,,,0,
737,4727,480,,Ziel a,,205.0,,2021-07-15 14:47:28,0,,,,0,
738,4726,479,4725.0,Testen,,204.0,,2021-07-15 14:34:10,0,,,,1,
739,4725,479,,Test,,204.0,,2021-07-15 14:34:05,0,,,,0,
742,4722,477,4720.0,ziel c,,197.0,,2021-07-11 15:27:40,0,,,,0,
743,4721,477,4720.0,ziel b,,197.0,,2021-07-11 15:27:34,0,,,,0,
744,4720,477,,ziel a,,197.0,,2021-07-11 15:27:20,0,,,,0,
745,4719,476,4716.0,ziel d,,196.0,,2021-07-09 21:08:24,0,,,,0,
746,4718,476,4716.0,ziel c,,196.0,,2021-07-09 21:08:19,0,,,,0,
747,4717,476,4716.0,zielb,,196.0,,2021-07-09 21:08:14,0,,,,0,
748,4716,476,,ziela,,196.0,,2021-07-09 21:08:06,0,,,,0,
868,4587,462,4579.0,Prüfung bestehen,,178.0,,2021-07-07 17:33:11,0,,,,0,
869,4586,462,4579.0,Prüfung vorbereiten,,178.0,,2021-07-07 17:32:58,0,,,,0,
870,4585,462,4579.0,Prüfungen wählen,Prüfungsseminare entsprechend des Interesses auswählen,178.0,,2021-07-07 17:32:33,0,,,,0,
871,4584,462,4579.0,Nachbereiten,Inhalte der Vorlesungen vor- und nachbereiten,178.0,,2021-07-07 17:31:52,0,,,,0,
872,4583,462,4579.0,Aktiv teilnehmen,"Aktiv an Vorlesungen teilnehmen, also mitschreiben, Fragen beatworten und stellen",178.0,,2021-07-07 17:30:50,0,,,,0,
873,4582,462,4579.0,Vorlesungen besuchen,,178.0,,2021-07-07 17:29:27,0,,,,0,
874,4581,462,4579.0,Vorlesungen wählen,Vorlesungen nach Interessen auswählen,178.0,,2021-07-07 17:29:15,0,,,,0,
875,4579,462,,Studium abschließen,,178.0,,2021-07-07 17:25:38,0,,,,0,
989,4457,450,4449.0,Gutes Ergebnis,,172.0,,2021-07-07 07:26:39,0,,,,0,
990,4456,450,4449.0,Neue Kompetenzen,,172.0,,2021-07-07 07:26:18,0,,,,0,
991,4454,450,4449.0,Fähigkeitselbstkonze,,172.0,,2021-07-07 07:24:57,0,,,,0,
992,4453,450,4451.0,To-Do-Liste,,172.0,,2021-07-07 07:23:44,0,,,,0,
993,4451,450,4447.0,Zeit,,172.0,,2021-07-07 07:21:44,0,,,,0,
994,4450,450,4447.0,Interesse,,172.0,,2021-07-07 07:19:54,0,,,,0,
995,4449,450,4447.0,Motivation,,172.0,,2021-07-07 07:19:45,0,,,,0,
996,4448,450,4447.0,Anwesenheit,,172.0,,2021-07-07 07:19:22,0,,,,0,
997,4447,450,,Klausur bestehen,,172.0,,2021-07-07 07:18:04,0,,,,0,
998,4446,449,4442.0,Motivation ,,171.0,,2021-07-06 22:05:06,0,,,,0,
999,4445,449,4442.0,Disziplin ,Motivation ,171.0,,2021-07-06 22:03:04,0,,,,0,
1000,4442,449,,Studium abschließen ,"Motivation 
Zeitmanagement ",171.0,,2021-07-06 21:57:21,0,,,,0,
1294,4144,416,4142.0,weniger Telefonate,,159.0,,2021-07-04 18:20:37,0,,,,0,
1295,4143,416,4142.0,schneller arbeiten,,159.0,,2021-07-04 18:20:20,0,,,,0,
1296,4142,416,4140.0,Zeitmanagement,,159.0,,2021-07-04 18:20:04,0,,,,0,
1297,4141,416,4139.0,weniger detailliert,,159.0,,2021-07-04 18:19:23,0,,,,0,
1298,4140,416,4138.0,<25h,,159.0,,2021-07-04 18:18:02,0,,,,0,
1299,4139,416,4138.0,5 pro Woche,,159.0,,2021-07-04 18:16:45,0,,,,0,
1300,4138,416,,Schadenbearbeitung,,159.0,,2021-07-04 18:15:17,0,,,,0,
1301,4137,415,4132.0,Reputation,Wie gut ist die Schule / Lehrer,158.0,,2021-07-04 18:14:52,0,,,,0,
1302,4136,415,4133.0,Schriftzeichen,Welche Schriftzeichen entsprechen welchen Vokabeln /Wörtern / Bedeutung ,158.0,,2021-07-04 18:14:01,0,,,,0,
1303,4135,415,4133.0,Welche / wie viele,"Welche Vokabeln muss ich lernen, damit ich mich schnell verständigen kann.",158.0,,2021-07-04 18:13:24,0,,,,0,
1304,4134,415,4132.0,Entfernung,Welche sind in der näheren Entfernung,158.0,,2021-07-04 18:12:36,0,,,,0,
1305,4133,415,4130.0,Vokabeln lernen,Wie lerne ich sinnvoll chin. Vokabeln,158.0,,2021-07-04 18:11:42,0,,,,0,
1306,4132,415,4130.0,Sprachinstitute,Wo kann ich chinesisch lernen,158.0,,2021-07-04 18:11:13,0,,,,0,
1307,4131,415,4130.0,Buchrecherche ,"Bücher suchen, die mir helfen, wie ich am besten vorgehe",158.0,,2021-07-04 18:10:39,0,,,,0,
1308,4130,415,,Chinesisch lernen,,158.0,,2021-07-04 18:08:04,0,,,,0,
1309,4129,414,4123.0,Studiengang wählen,"Pool erstellen, evaluieren, bewerten, entscheiden",157.0,,2021-07-04 18:01:54,0,,,,0,
1310,4127,414,4123.0,Erfahrenere befragen,,157.0,,2021-07-04 17:59:33,0,,,,0,
1311,4125,414,4123.0,Messen besuchen,,157.0,,2021-07-04 17:58:49,0,,,,0,
1312,4124,414,4123.0,Internetrecherche,,157.0,,2021-07-04 17:58:33,0,,,,0,
1313,4123,414,4122.0,Studiengänge suchen,,157.0,,2021-07-04 17:58:02,0,,,,0,
1314,4122,414,,Masterstudium,,157.0,,2021-07-04 17:56:58,0,,,,0,
1319,4117,410,4112.0,Vorbereitung,auf Praktika,153.0,,2021-07-01 19:36:01,0,,,,0,
1320,4116,410,4110.0,Zeitplan erstellen ,und einhalten,153.0,,2021-07-01 19:35:31,0,,,,0,
1321,4115,410,4111.0,Tutorien besuchen,,153.0,,2021-07-01 19:34:37,0,,,,0,
1322,4114,410,4111.0,Übungen machen,,153.0,,2021-07-01 19:34:26,0,,,,0,
1323,4113,410,4111.0,min. 10 Tage lernen ,pro Klausur,153.0,,2021-07-01 19:34:14,0,,,,0,
1324,4112,410,4108.0,Praktika abschließen,,153.0,,2021-07-01 19:32:41,0,,,,0,
1325,4111,410,4108.0,Klausuren bestehen,,153.0,,2021-07-01 19:32:20,0,,,,0,
1326,4110,410,4107.0,Bachelorarbeit,,153.0,,2021-07-01 19:32:03,0,,,,0,
1327,4108,410,4107.0,Bachelorprüfungen ,,153.0,,2021-07-01 19:30:14,0,,,,0,
1328,4107,410,,Studium abschließen,,153.0,,2021-07-01 19:28:59,0,,,,0,
1329,4106,409,4101.0,sozial bleiben,,152.0,,2021-07-01 17:54:28,0,,,,0,
1330,4105,409,4102.0,mehr sport,,152.0,,2021-07-01 17:54:15,0,,,,0,
1331,4104,409,4102.0,mehr lernen,,152.0,,2021-07-01 17:54:06,0,,,,0,
1332,4103,409,4102.0,weniger zocken,,152.0,,2021-07-01 17:53:52,0,,,,0,
1333,4102,409,4100.0,adäquate Noten,,152.0,,2021-07-01 17:53:25,0,,,,0,
1334,4101,409,4100.0,keinen Schulverweis,,152.0,,2021-07-01 17:53:12,0,,,,0,
1335,4100,409,4099.0,13 gut durchhalten,,152.0,,2021-07-01 17:52:23,0,,,,0,
1336,4099,409,,Abi schaffen,,152.0,,2021-07-01 17:51:19,0,,,,0,
1338,4097,407,4092.0,Rechtzeitig starten,,150.0,,2021-07-01 13:19:00,0,,,,0,
1339,4096,407,4092.0,Recherche,,150.0,,2021-07-01 13:18:55,0,,,,0,
1340,4095,407,4092.0,Thema festlegen,,150.0,,2021-07-01 13:18:49,0,,,,0,
1341,4094,407,4091.0,Rechtzeitig lernen,,150.0,,2021-07-01 13:17:48,0,,,,0,
1342,4093,407,4091.0,Paper fertigstellen,,150.0,,2021-07-01 13:17:40,0,,,,0,
1343,4092,407,4090.0,Masterarbeit,,150.0,,2021-07-01 13:16:13,0,,,,0,
1344,4091,407,4090.0,Prüfungen bestehen,,150.0,,2021-07-01 13:16:01,0,,,,0,
1345,4090,407,,Master beenden,,150.0,,2021-07-01 13:14:57,0,,,,0,
1346,4089,406,4084.0,Homework,,149.0,,2021-07-01 07:23:49,0,,,,0,
1347,4088,406,4083.0,Lecture,,149.0,,2021-07-01 07:23:39,0,,,,0,
1348,4087,406,4083.0,Fragen,,149.0,,2021-07-01 07:23:31,0,,,,0,
1349,4086,406,4082.0,Lecture,,149.0,,2021-07-01 07:23:24,0,,,,0,
1350,4085,406,4082.0,FRagen,,149.0,,2021-07-01 07:23:22,0,,,,0,
1351,4084,406,4081.0,ACC,,149.0,,2021-07-01 07:23:17,0,,,,0,
1352,4083,406,4081.0,AC2,,149.0,,2021-07-01 07:23:13,0,,,,0,
1353,4082,406,4081.0,AC1,,149.0,,2021-07-01 07:23:06,0,,,,0,
1354,4081,406,,Neurowissenschaft,,149.0,,2021-07-01 07:16:54,0,,,,0,
1355,4080,405,4078.0,gute noten,,148.0,,2021-06-30 16:22:34,0,,,,0,
1356,4079,405,4078.0,abitur,,148.0,,2021-06-30 16:22:18,0,,,,0,
1357,4078,405,4077.0,ABchelordegree,,148.0,,2021-06-30 16:22:12,0,,,,0,
1358,4077,405,,MAsterdegree,,148.0,,2021-06-30 16:22:07,0,,,,0,
1359,4076,404,4074.0,python,,147.0,,2021-06-30 16:17:45,0,,,,0,
1360,4075,404,4074.0,java,,147.0,,2021-06-30 16:17:39,0,,,,0,
1361,4074,404,4073.0,programmieren,,147.0,,2021-06-30 16:17:34,0,,,,0,
1362,4073,404,4068.0,informatik,,147.0,,2021-06-30 16:17:25,0,,,,0,
1363,4072,404,4069.0,lecture,,147.0,,2021-06-30 16:17:19,0,,,,0,
1364,4071,404,4069.0,tutorium,,147.0,,2021-06-30 16:17:16,0,,,,0,
1365,4070,404,4069.0,Hausaufgaben,,147.0,,2021-06-30 16:17:10,0,,,,0,
1366,4069,404,4068.0,mathe,,147.0,,2021-06-30 16:16:56,0,,,,0,
1367,4068,404,,3 body problem,,147.0,,2021-06-30 16:16:51,0,,,,0,
1368,4067,403,4060.0,Europa,,146.0,,2021-06-30 16:08:49,0,,,,0,
1369,4066,403,4062.0,White house,,146.0,,2021-06-30 16:08:22,0,,,,0,
1370,4065,403,4062.0,Geheimsienste,,146.0,,2021-06-30 16:08:11,0,,,,0,
1371,4064,403,4062.0,Armee,,146.0,,2021-06-30 16:08:06,0,,,,0,
1372,4063,403,4061.0,Kreml,,146.0,,2021-06-30 16:07:26,0,,,,0,
1373,4062,403,4060.0,America,,146.0,,2021-06-30 16:07:12,0,,,,0,
1374,4061,403,4060.0,Russland,,146.0,,2021-06-30 16:07:07,0,,,,0,
1375,4060,403,,Weltherrschaft,,146.0,,2021-06-30 16:06:59,0,,,,0,
1376,4059,402,4058.0,Abitur,,145.0,,2021-06-30 15:56:55,0,,,,0,
1377,4058,402,4057.0,Uni Abschluss,,145.0,,2021-06-30 15:56:47,0,,,,0,
1378,4057,402,4054.0,Forschen,,145.0,,2021-06-30 15:56:33,0,,,,0,
1379,4056,402,4054.0,Kontakte knüpfen,,145.0,,2021-06-30 15:56:24,0,,,,0,
1380,4055,402,4054.0,Buch schreiben,,145.0,,2021-06-30 15:56:10,0,,,,0,
1381,4054,402,,Nobelpreis,,145.0,,2021-06-30 15:55:52,0,,,,0,
1706,3710,371,3707.0,ziel d,,138.0,,2021-06-29 07:40:03,0,,,,0,
1707,3709,371,3707.0,ziel c,,138.0,,2021-06-29 07:39:55,0,,,,0,
1709,3707,371,3706.0,ziel b,,138.0,,2021-06-29 07:39:50,0,,,,0,
1710,3706,371,,ziela,,138.0,,2021-06-29 07:39:11,0,,,,0,
1711,3705,370,3703.0,zuschu,,137.0,,2021-06-29 07:24:51,0,,,,0,
1712,3703,370,3702.0,zielc,,137.0,,2021-06-29 07:24:19,0,,,,0,
1713,3702,370,3701.0,zielb,,137.0,,2021-06-29 07:24:14,0,,,,0,
1714,3701,370,,erstes ziel,,137.0,,2021-06-29 07:24:07,0,,,,0,
1765,3649,361,3646.0,ziel d,,131.0,,2021-06-28 13:24:15,0,,,,0,
1766,3648,361,3646.0,ziel c,,131.0,,2021-06-28 13:24:11,0,,,,0,
1767,3647,361,3645.0,zielb,,131.0,,2021-06-28 13:24:03,0,,,,0,
1768,3646,361,3645.0,ziela,,131.0,,2021-06-28 13:23:58,0,,,,0,
1769,3645,361,,Mein Studienziel,,131.0,,2021-06-28 13:23:40,0,,,,0,
